SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
1,0.013427612,46,0,0.173541193,9236.0,3,0,2,0,3.0
1,0.998453768,35,1,0.143677244,6270.0,4,0,0,0,0.0
1,0.021883574,63,0,0.037722986,8800.0,5,0,0,0,1.0
1,0.078889484,54,0,0.38972067,8949.0,11,0,2,0,1.0
1,0.979455858,41,0,0.305044274,10050.0,7,0,1,0,1.0
1,0.200935823,69,0,0.329471602,10616.0,16,0,3,0,0.0
1,0.043699272,50,0,0.061978297,9583.0,3,0,0,0,0.0
1,0.0870929219999999,46,0,0.0905584919999999,7000.0,10,0,0,0,1.0
1,0.194770775,63,2,0.392410256,4874.0,13,0,1,0,0.0
1,0.83610926,49,0,0.164840897,1916.0,3,0,0,0,0.0
1,0.509868707,30,1,0.373605279,8334.0,9,0,2,0,0.0
1,0.0579538729999999,52,0,0.312985134,7600.0,5,0,2,0,3.0
1,0.017343715,52,0,0.005554321,4500.0,6,0,0,0,2.0
1,0.3102709389999999,30,0,0.118532955,5643.0,2,0,0,0,0.0
1,0.053764837,54,0,0.00514271,11666.0,7,0,0,0,2.0
1,0.907660203,41,0,0.129945856,2400.0,4,0,0,0,2.0
1,0.119144048,37,0,0.54599124,5250.0,11,0,2,0,0.0
1,0.37077874,51,0,0.35941063,5700.0,9,0,1,0,0.0
1,0.060680607,42,0,0.3391101479999999,6000.0,5,0,1,0,3.0
1,0.093749254,58,2,0.275764118,8800.0,16,0,1,0,0.0
1,0.551559561,65,2,0.722339463,3316.0,15,0,1,0,0.0
1,0.005256505,64,0,0.109927729,2628.0,7,0,1,0,0.0
1,0.518155203,39,0,0.2182701239999999,14000.0,10,0,1,0,3.0
1,0.02621114,67,0,0.150893723,14433.0,11,0,1,0,1.0
1,0.525024999,55,0,0.410133385,10420.0,5,0,2,0,0.0
1,0.16464956,42,0,0.541576404,6000.0,12,0,2,0,3.0
1,0.7731987659999999,34,0,0.273939125,4500.0,6,0,0,0,0.0
1,0.126956584,30,0,0.221988427,1900.0,11,0,0,0,0.0
1,0.044173283,72,0,0.156779096,7500.0,6,0,1,0,0.0
1,0.983475424,54,1,0.208583295,4333.0,8,0,0,0,2.0
1,0.012987013,22,0,0.0,0.0,2,0,0,0,0.0
1,0.054043124,37,0,0.38295909,3250.0,11,0,1,0,0.0
1,0.015833053,65,0,0.259212992,1600.0,5,0,1,0,0.0
1,0.6033986929999999,54,0,0.1958505189999999,8000.0,9,0,2,0,1.0
1,0.431111335,76,0,0.229185318,3350.0,4,0,0,0,0.0
1,0.018419226,75,1,0.004491018,8683.0,10,0,0,0,1.0
1,0.483824064,53,0,0.6293054770000001,7083.0,7,0,1,0,1.0
1,0.47125277,52,0,0.859328812,5750.0,17,0,2,0,2.0
1,0.163240549,54,0,0.429763465,14500.0,10,0,2,0,0.0
1,0.433437771,49,0,0.331364357,6940.0,7,0,2,0,2.0
1,0.468154497,50,0,0.438508952,3406.0,8,0,1,0,2.0
0,1.004856796,39,1,0.448353777,3097.0,7,0,0,0,0.0
1,0.059847008,38,0,2.584922797,1100.0,4,0,1,0,0.0
0,1.14122644,31,1,0.130697674,4299.0,5,0,0,0,0.0
1,0.253707376,62,0,0.516678666,4166.0,15,0,2,0,1.0
1,0.0823853309999999,47,1,0.509027169,5704.0,12,0,1,0,2.0
1,0.846425062,61,0,0.666794332,2610.0,12,0,1,0,1.0
0,0.4961670929999999,28,0,0.394295302,2383.0,8,0,0,1,1.0
1,0.0,31,1,0.111955218,2500.0,8,0,0,0,0.0
1,0.026321732,66,0,23.0,0.0,4,0,0,0,0.0
1,0.216860396,69,0,0.386462469,5288.0,15,0,1,0,0.0
1,0.524515119,52,0,0.4359313079999999,1513.0,12,0,1,0,3.0
1,0.9999999,65,0,0.017485429,1200.0,6,0,0,0,0.0
1,0.006650464,44,0,0.344626735,10300.0,8,0,1,0,1.0
1,0.583231012,46,0,0.287373004,1377.0,6,0,0,0,3.0
1,0.0,47,0,0.390698772,4235.0,14,0,2,0,0.0
1,0.5596112010000001,50,0,0.757357585,7916.0,18,0,2,0,1.0
1,0.177254752,52,0,0.385821697,4654.0,20,0,1,0,1.0
1,0.63604947,45,0,0.446197061,13883.0,10,0,3,0,3.0
1,0.030176437,51,0,0.003670687,5720.0,7,0,0,0,0.0
1,0.012808914,74,0,0.254696191,9528.0,8,0,2,0,0.0
1,0.091538169,40,0,0.51143607,8000.0,4,0,1,0,0.0
1,0.132867254,48,0,0.264173136,4250.0,16,0,1,0,2.0
1,0.0427758679999999,45,0,0.379540153,3000.0,5,0,1,0,0.0
1,0.903202189,65,1,0.371313427,5458.0,10,0,1,0,0.0
1,0.046032153,69,0,0.4103244239999999,4900.0,13,0,1,0,1.0
1,0.0806653859999999,38,0,0.159918376,9310.0,12,0,1,0,0.0
1,0.0,59,0,0.4949788579999999,3783.0,2,0,1,0,0.0
1,0.7659363290000001,52,0,1.474639616,1872.0,14,0,1,0,0.0
1,0.002719927,76,0,0.0615179509999999,10500.0,7,0,1,0,0.0
1,0.045706338,35,0,0.283920989,5416.0,10,0,2,0,0.0
0,0.173138149,58,0,0.09026852,5250.0,9,0,0,0,0.0
1,0.018466051,62,0,0.00159984,10000.0,1,0,0,0,0.0
1,0.350092011,36,0,0.148527529,5466.0,7,0,0,0,0.0
1,0.071673564,35,0,0.18844888,9418.0,10,0,1,0,0.0
1,0.0,27,0,0.0,800.0,1,0,0,0,0.0
1,0.037874666,62,0,0.186863438,4810.0,10,0,0,0,1.0
1,0.9999999,36,0,0.081669419,6660.0,3,0,0,0,0.0
1,0.829439019,48,0,0.324549961,3832.0,6,0,0,0,2.0
1,0.551285538,52,0,0.1972007,4000.0,4,0,0,0,2.0
1,0.5061646120000001,23,0,0.019026121,3100.0,4,0,0,0,0.0
1,0.00235381,63,1,0.276675955,6100.0,14,0,1,0,0.0
0,0.629914664,66,1,0.587872892,3083.0,14,0,1,0,0.0
1,0.0,31,0,0.0637798359999999,7666.0,4,0,0,0,0.0
1,0.111808753,53,0,0.249089351,9333.0,4,0,2,0,0.0
1,0.9999999,30,0,0.0493827159999999,1700.0,1,0,0,0,0.0
1,0.624440332,57,0,0.16524808,4816.0,4,1,0,0,0.0
1,0.3664253429999999,65,0,0.470982892,8942.0,12,0,1,0,1.0
1,0.177484442,46,1,0.229567643,7169.0,9,0,1,0,0.0
1,0.111534341,27,0,0.27817879,1800.0,4,0,0,0,0.0
1,0.791041792,32,0,0.4233904979999999,3556.0,4,0,1,0,2.0
1,0.573724845,37,0,0.764705882,2600.0,4,1,1,0,0.0
1,0.0,51,0,0.4631355239999999,6116.0,6,0,2,0,0.0
1,0.9999999,43,0,0.264126822,3910.0,6,0,1,0,1.0
1,0.030016524,45,0,0.312329108,8045.0,15,0,1,0,0.0
1,0.058780754,31,0,0.036890191,5800.0,3,0,0,0,0.0
1,0.002168953,48,0,0.573729081,3166.0,14,0,2,0,2.0
1,0.129057068,78,0,0.012652508,2212.0,2,0,0,0,0.0
1,0.4788151479999999,29,0,0.4373099620000001,5590.0,6,0,1,0,2.0
1,0.389992805,53,0,0.522049689,6439.0,6,0,1,0,0.0
1,0.8873743909999999,33,0,0.1566987819999999,5500.0,13,0,0,0,0.0
1,0.093392956,54,0,1.883509834,1321.0,10,0,2,0,0.0
1,0.0,45,0,0.215729838,4500.0,4,0,0,0,0.0
1,0.301769823,66,0,0.28052387,7100.0,5,0,1,0,1.0
1,0.129700666,36,0,0.471338793,5250.0,9,0,1,0,0.0
1,0.138035131,63,0,0.29403172,4791.0,10,0,1,0,0.0
1,0.629903092,32,0,1.170552965,1500.0,6,0,1,0,0.0
1,0.702493864,63,0,0.582162622,4697.0,8,0,2,0,1.0
1,0.219564735,49,0,0.115127634,5836.0,14,0,0,0,0.0
1,0.001752528,48,0,0.136381312,18000.0,9,0,1,0,3.0
1,0.512948705,39,0,0.224331551,3739.0,5,0,0,0,1.0
1,0.052580173,55,0,0.181370664,13000.0,10,0,2,0,1.0
1,0.033872111,66,0,0.435236004,3643.0,8,0,1,0,1.0
1,0.117553096,82,0,0.124350595,5966.0,10,0,1,0,0.0
1,0.075333253,60,0,0.169991174,5664.0,11,0,0,0,0.0
1,0.0673936379999999,81,0,0.516513143,4450.0,14,0,2,0,0.0
1,0.31165029,69,0,0.478964401,6797.0,15,0,1,0,0.0
1,0.602069445,42,1,0.224792916,3500.0,14,0,0,0,3.0
1,0.001068831,60,0,0.185978745,5833.0,17,0,1,0,0.0
1,0.0,46,0,0.462460801,5420.0,10,0,1,0,3.0
1,0.0036684609999999,58,0,0.171931228,2500.0,13,0,1,0,0.0
1,0.017627416,72,0,0.00559888,5000.0,3,0,0,0,0.0
1,0.1191120059999999,57,0,0.439968574,14000.0,10,0,3,0,1.0
1,0.0863557859999999,56,0,0.210631561,6000.0,11,0,1,0,0.0
1,0.149642086,74,0,0.089982004,5000.0,4,0,0,0,0.0
1,0.0,66,0,0.000476145,10500.0,8,0,0,0,0.0
1,0.046484285,85,0,0.1038004519999999,10182.0,10,0,1,0,0.0
1,0.312530448,46,0,1.196078431,2600.0,9,0,2,0,0.0
1,0.7385593220000001,32,2,0.013417522,3800.0,2,0,0,1,0.0
1,1.011511634,62,0,1.696655133,2600.0,11,0,1,0,0.0
1,0.037468384,35,0,0.116739581,4342.0,3,0,0,0,0.0
1,0.0027953979999999,55,0,0.2173414189999999,6100.0,4,0,2,0,3.0
1,0.001030875,75,0,0.0,6753.0,2,0,0,0,1.0
1,0.161402952,39,1,0.2275060789999999,3700.0,6,0,0,0,3.0
1,0.918854057,44,0,0.191400304,7883.0,5,0,0,0,0.0
0,0.337831084,26,0,0.17553469,3833.0,7,0,0,0,0.0
1,0.217740829,41,1,0.0359013429999999,10500.0,4,0,0,0,0.0
1,0.031854868,77,0,0.36476326,4920.0,11,0,2,0,0.0
1,0.916805324,50,0,0.398816234,3547.0,8,0,1,0,2.0
1,0.989883662,49,0,0.3186813189999999,5004.0,7,0,0,0,3.0
1,0.0,62,0,1.3822610869999998,1600.0,3,0,1,0,0.0
1,0.5933821189999999,48,1,0.355154681,12250.0,10,0,2,0,0.0
1,0.088580496,61,0,0.3276410999999999,3454.0,7,0,2,0,0.0
1,0.03848259,31,0,0.448809026,2392.0,4,0,1,0,2.0
0,0.508245877,38,2,0.017549123,6666.0,6,0,0,0,1.0
1,0.7187280359999999,41,0,0.976726727,3995.0,8,0,1,0,1.0
1,0.9999999,65,0,0.000141163,7083.0,2,0,0,0,0.0
1,0.3593177629999999,43,0,0.757207132,6000.0,14,0,2,0,3.0
1,0.542686894,77,0,0.43822471,2500.0,4,0,0,0,0.0
1,0.563836673,60,0,0.334110982,6000.0,7,0,0,0,1.0
0,0.7714748779999999,27,2,0.077538325,4500.0,5,0,0,0,2.0
1,0.11131304,26,0,0.1027207109999999,1800.0,2,0,0,0,0.0
1,0.024676192,75,0,0.143223819,5843.0,4,0,1,0,0.0
1,0.0,66,0,0.1715828419999999,10000.0,5,0,1,0,0.0
1,0.551631456,74,1,0.428977273,5983.0,11,0,3,0,0.0
1,0.093217043,54,0,0.476209516,2500.0,10,0,1,0,0.0
1,0.526862947,73,0,0.099450275,2000.0,2,0,0,0,0.0
1,0.357047631,28,0,0.112398324,4056.0,2,0,0,0,0.0
1,0.2676025489999999,76,0,0.291837132,5132.0,19,0,0,0,0.0
1,0.437853076,74,0,0.25974805,5000.0,12,0,0,0,1.0
1,0.018476463,82,0,0.026805997,2200.0,9,0,0,0,1.0
1,0.955215885,41,1,1.114295235,3000.0,9,1,2,0,2.0
1,0.438228314,55,0,0.6534947720000001,9084.0,6,0,2,0,0.0
1,0.0,50,0,0.341590613,2300.0,3,0,1,0,1.0
1,0.204478806,36,0,0.307596167,7200.0,9,0,1,0,2.0
1,0.557059836,62,0,0.479057592,4583.0,12,0,2,0,0.0
1,0.009999817,60,0,0.179162073,5441.0,9,0,1,0,0.0
1,0.280863525,44,0,0.428081703,7000.0,14,0,1,0,0.0
1,0.072287658,73,1,0.049191375,4451.0,12,0,0,0,0.0
1,0.118974736,33,0,0.3560952529999999,6340.0,8,0,2,0,2.0
1,0.043255885,33,1,0.009998276,5800.0,7,0,0,0,0.0
1,0.194414647,42,0,0.254645381,3820.0,4,0,0,0,1.0
1,0.000919963,51,0,0.293326734,12122.0,6,0,1,0,0.0
1,0.644369301,57,0,0.992228894,5661.0,11,0,2,0,0.0
1,0.017679646,32,0,0.086285644,8100.0,11,0,0,0,0.0
1,0.1068842719999999,35,0,0.653306102,3916.0,7,0,2,0,2.0
1,0.015582146,43,0,0.317485003,4500.0,14,0,1,0,0.0
1,0.072494634,74,0,0.523546435,3800.0,9,0,2,0,0.0
1,0.601036131,37,0,0.690267292,4900.0,12,0,1,0,2.0
1,0.004999762,82,0,0.27198489,18000.0,8,0,1,0,0.0
1,0.095916663,61,0,0.474004639,10347.0,12,0,3,0,0.0
1,0.054998982,57,0,0.167712905,18000.0,6,0,1,0,1.0
1,0.033776567,44,0,0.2019341089999999,6100.0,10,0,0,0,0.0
1,0.268641082,30,0,0.323769779,5750.0,3,0,1,0,0.0
1,0.9999999,29,2,0.356211004,3525.0,2,1,1,1,3.0
1,0.238993068,67,0,0.1831761969999999,8166.0,8,0,1,0,2.0
1,0.038507785,37,0,0.021885031,3426.0,9,0,0,0,0.0
1,0.043639494,27,0,2.620915033,764.0,6,0,2,0,0.0
1,0.020895718,73,1,0.157824156,11930.0,14,0,2,0,0.0
1,0.015802654,74,0,0.150440371,4200.0,12,0,0,0,0.0
1,0.104238452,58,0,0.110356948,16500.0,8,0,1,0,3.0
1,0.694841588,57,0,0.49529093,7750.0,9,0,1,0,0.0
1,0.011960449,78,0,0.02869913,4250.0,6,0,0,0,0.0
1,0.046998433,68,0,0.194179071,4500.0,4,0,0,0,0.0
1,0.001129736,40,0,0.181884146,8268.0,6,0,1,0,1.0
1,0.311225309,33,1,0.123053259,5200.0,5,0,1,0,3.0
1,0.035103416,56,0,0.152308753,1450.0,16,0,0,0,1.0
1,0.045983652,67,0,0.316334183,6666.0,4,0,1,0,0.0
1,0.8991315590000001,51,0,0.581482347,8553.0,19,0,1,0,2.0
1,0.35469545,51,0,0.081877537,5666.0,3,0,1,0,2.0
1,0.029519213,64,0,0.073818698,4930.0,6,0,0,0,0.0
1,0.0322787089999999,30,0,0.358307849,3923.0,5,0,1,0,0.0
1,0.159982798,39,0,0.035741065,4000.0,5,0,0,0,0.0
0,0.508745627,52,2,0.189944134,3400.0,5,0,0,0,0.0
1,0.070364708,38,0,0.8666224290000001,1506.0,18,0,1,0,1.0
1,0.219992667,72,0,0.432532751,4579.0,7,0,1,0,0.0
1,0.028809254,82,0,0.116753299,2500.0,6,0,0,0,0.0
1,0.045842965,47,0,2.82112069,927.0,5,0,2,0,2.0
1,0.60081284,42,0,0.3445502079999999,7458.0,12,0,1,0,0.0
1,0.066364928,43,0,0.4248461289999999,6173.0,6,0,2,0,2.0
1,0.045839484,31,1,0.186290067,3150.0,6,0,0,0,0.0
1,0.6295875470000001,27,1,1.233986928,764.0,7,0,0,1,0.0
1,0.1476949619999999,52,0,0.14532767,3295.0,7,0,0,0,3.0
1,0.025886219,52,0,0.14484509,11425.0,9,0,1,0,2.0
1,0.158389441,41,0,0.4540911929999999,1600.0,8,0,0,0,2.0
1,0.111456247,52,0,0.223615969,8290.0,19,0,1,0,2.0
1,0.074738275,58,0,0.374635285,5140.0,5,0,2,0,0.0
1,0.381688046,64,0,5.290856731,8333.0,5,0,1,0,1.0
1,0.0383778529999999,65,0,0.001675276,14325.0,1,0,0,0,0.0
1,0.710327096,25,1,0.162909091,4124.0,7,0,0,0,0.0
1,0.0028316659999999,65,0,0.36131934,2000.0,17,0,2,0,0.0
1,0.026711412,58,0,0.0059996469999999,5666.0,7,0,0,0,1.0
1,0.004638824,69,0,0.001785395,5600.0,7,0,0,0,2.0
1,0.0067797759999999,64,0,0.048366469,8600.0,11,0,0,0,1.0
1,0.079992382,80,0,0.0053180169999999,4700.0,4,0,0,0,0.0
1,0.4993637520000001,75,0,0.094457199,3048.0,5,0,0,0,0.0
1,0.000381674,63,0,0.20118725,7748.0,13,0,1,0,1.0
1,0.0,40,0,0.043591282,5000.0,3,0,0,0,2.0
1,0.666563579,61,0,0.197509209,5700.0,14,0,0,0,1.0
1,0.441967717,31,1,0.10859427,1500.0,5,1,0,0,0.0
1,0.134304106,36,0,0.29696288,5333.0,13,0,1,0,1.0
0,1.037452537,59,0,0.132474701,6521.0,12,0,0,0,0.0
1,0.9999999,77,0,0.120391974,2142.0,2,0,0,0,0.0
1,0.349820024,54,0,0.193129361,18629.0,4,0,2,0,2.0
1,0.839990467,40,0,0.160845118,5868.0,9,0,0,0,1.0
1,0.088831211,36,1,0.561367381,2427.0,7,0,0,1,0.0
1,0.163963049,66,0,0.153846154,1000.0,6,0,0,0,0.0
1,0.132831031,85,0,0.009852217,9337.0,7,0,0,0,0.0
1,0.033429962,64,0,0.230442478,8474.0,7,0,1,0,1.0
1,0.698976723,35,0,0.5893263910000001,6145.0,11,0,1,0,2.0
1,0.073994442,62,0,0.330797653,4600.0,9,0,2,0,1.0
1,0.106573338,51,0,0.266293483,2500.0,4,0,0,0,0.0
1,0.2486823189999999,54,0,0.37157661,8105.0,9,0,2,0,2.0
1,0.064447245,39,0,0.344982751,6666.0,8,0,1,0,2.0
1,0.000380946,78,1,0.000749906,8000.0,8,0,0,0,0.0
1,0.5512869189999999,41,0,1.124334682,4696.0,19,0,2,0,1.0
1,0.479732696,48,0,1.701952724,1945.0,10,0,1,0,2.0
1,0.236476352,33,2,0.310489002,5500.0,7,0,1,0,2.0
1,0.034465324,50,0,0.378210439,4827.0,4,0,1,0,0.0
1,0.003315615,51,0,0.000226912,4406.0,2,0,0,0,0.0
1,0.057720157,35,0,0.495087824,3358.0,10,0,2,0,0.0
0,0.930761008,48,2,0.4889931429999999,11083.0,18,0,2,0,1.0
1,0.7346495890000001,42,0,0.503165576,9318.0,8,0,2,0,1.0
1,0.4561389529999999,53,0,0.40630152,5458.0,14,0,1,0,0.0
1,0.015644475,66,0,0.618726592,2669.0,7,0,1,0,0.0
1,0.611529718,37,1,0.27761194,4019.0,11,0,0,0,0.0
1,0.0,32,0,0.003731343,535.0,2,0,0,0,0.0
1,0.110526243,47,0,0.313068348,13635.0,16,0,3,0,0.0
1,0.2103892,73,0,0.039641732,6028.0,7,0,0,0,0.0
1,0.0,67,0,0.003413802,4100.0,9,0,0,0,0.0
1,0.302653947,71,0,0.378543701,8500.0,14,0,1,0,0.0
1,0.008876645,36,0,0.1981187539999999,1700.0,4,0,0,0,0.0
1,0.575453845,53,0,0.301497063,5276.0,6,0,2,0,2.0
1,0.003214204,59,0,0.059683888,4238.0,5,0,0,0,0.0
1,0.983594772,61,0,0.87577773,4660.0,13,0,2,0,0.0
1,0.131929944,52,0,0.430411593,9936.0,14,0,3,0,0.0
1,0.153433863,66,0,0.36337666,7000.0,4,0,1,0,1.0
1,0.317727384,50,0,0.0595290979999999,2250.0,19,0,0,0,1.0
1,0.011266291,78,0,0.084646818,3425.0,4,0,0,0,0.0
1,0.058011916,35,0,0.348095002,4041.0,8,0,2,0,3.0
1,0.700614198,52,0,0.865961199,1700.0,4,0,1,0,1.0
1,0.0,37,0,0.04232863,9000.0,4,0,0,0,1.0
1,0.9999999,57,0,0.18452667,2080.0,1,0,0,0,2.0
1,0.302085475,50,0,0.37944664,4300.0,11,0,0,0,0.0
1,0.0,87,0,0.0,2545.0,6,0,0,0,0.0
1,0.288592785,51,0,0.226213976,10131.0,4,0,2,0,3.0
1,0.655217321,54,1,0.317779259,10500.0,5,0,2,0,2.0
1,0.174066075,26,0,0.408096591,7039.0,10,0,2,0,0.0
1,0.987674476,34,2,0.205899533,3423.0,6,0,0,0,2.0
1,0.0,56,0,0.4566971489999999,1858.0,7,0,1,0,2.0
1,0.9999999,52,2,0.150880533,4201.0,2,0,0,0,0.0
1,0.00369963,63,0,0.002329795,3862.0,5,0,0,0,0.0
1,0.396441591,43,0,0.262323337,2900.0,4,0,0,0,0.0
1,0.180216641,57,0,0.7007642559999999,1700.0,8,0,1,0,0.0
1,0.149041568,60,0,0.0126075989999999,11500.0,5,0,0,0,0.0
1,0.033595406,48,0,0.168034622,6700.0,18,0,1,0,1.0
0,0.755376182,60,0,0.242485549,3459.0,6,1,0,1,0.0
1,0.335668346,76,0,0.372858916,12084.0,19,0,2,1,0.0
1,0.004333153,39,0,0.056561448,6240.0,4,0,0,0,0.0
1,0.062398902,35,0,0.135205526,8830.0,3,0,1,0,0.0
1,0.0,71,0,0.0,5000.0,12,0,0,0,0.0
1,0.398078143,49,0,0.0468526809999999,10500.0,4,0,0,0,0.0
1,0.142864992,69,0,0.0978010469999999,4774.0,6,0,0,0,0.0
1,0.275753083,39,0,0.192314519,11267.0,10,0,1,0,1.0
1,0.153868113,55,0,0.265108072,4533.0,16,0,0,0,0.0
1,0.173037618,65,0,0.280959863,7000.0,8,0,0,0,0.0
1,0.9999999,51,0,0.219707299,11000.0,2,0,1,0,0.0
1,0.054783369,63,0,0.099980004,5000.0,15,0,0,0,1.0
0,0.9999999,62,2,0.3504536139999999,6833.0,5,0,1,0,1.0
1,0.02365457,58,0,0.011792968,4578.0,6,0,0,0,2.0
1,0.0,57,0,0.208921513,3541.0,4,0,0,0,0.0
1,0.665924276,71,0,0.622984627,5333.0,13,0,1,0,0.0
1,0.0911736059999999,77,1,0.020636364,10999.0,9,0,0,0,0.0
1,0.002420968,66,0,0.066394688,12500.0,4,0,1,0,0.0
1,0.0,48,1,0.0,3400.0,4,0,0,0,0.0
1,0.01964495,62,0,0.90886392,800.0,14,0,2,0,0.0
0,0.8496200509999999,65,1,0.811621368,3200.0,8,0,2,1,0.0
1,0.067538998,39,0,0.197960408,5000.0,5,0,1,0,0.0
1,0.00663741,40,0,0.281071893,10000.0,15,0,2,0,2.0
1,0.135128829,62,0,0.164605138,7356.0,4,0,1,0,0.0
1,0.227428928,26,0,0.014989293,1400.0,2,0,0,0,0.0
1,0.113750214,66,0,0.134396838,14166.0,4,0,1,0,0.0
1,0.108663056,49,0,0.395154312,10400.0,12,0,1,0,3.0
1,0.266995,52,0,0.791552112,4000.0,10,0,3,0,0.0
1,0.029431896,50,0,0.3468027489999999,4800.0,12,0,0,0,0.0
1,0.025347364,34,0,0.292905272,7568.0,8,0,1,0,3.0
0,0.689748997,38,2,0.650817884,4584.0,13,1,2,0,0.0
1,0.108356215,31,0,0.093538022,2800.0,8,0,0,0,0.0
1,0.201479852,31,0,0.34985791,3166.0,9,0,1,0,0.0
1,0.394691586,45,0,3.51540383,1200.0,20,0,2,0,0.0
1,0.9999999,29,0,0.0,2860.0,0,0,0,0,0.0
1,0.0,59,0,0.246809366,9950.0,8,0,2,0,0.0
1,0.0484879009999999,50,0,0.15480818,5916.0,9,0,1,0,0.0
1,0.8784765859999999,34,0,0.341897952,8250.0,10,0,1,0,3.0
1,0.178524027,42,0,0.301891338,8300.0,7,0,1,0,0.0
1,0.912043978,24,0,0.021110242,2557.0,2,0,0,0,0.0
1,0.9999999,21,1,0.3824604139999999,820.0,1,0,0,0,0.0
1,0.082723513,50,0,0.311240123,6200.0,6,0,1,0,2.0
1,0.9999999,22,0,0.991452991,350.0,1,0,0,0,0.0
1,0.089451142,68,0,0.479012603,9600.0,12,0,3,0,0.0
1,0.005518314,73,0,0.000930016,4300.0,10,0,0,0,0.0
1,0.0,72,0,0.0,2163.0,8,0,0,0,0.0
1,0.010071553,70,0,0.341571786,3600.0,8,0,1,0,0.0
1,0.012662446,29,0,0.8692977959999999,1950.0,5,0,2,0,0.0
1,0.025135676,23,0,0.002150538,929.0,3,0,0,0,0.0
1,0.6979427359999999,52,0,1.176008568,2800.0,16,0,2,0,0.0
0,0.035372173,68,0,0.029722922,1984.0,14,0,0,0,0.0
1,0.501999273,26,1,0.19844502,2700.0,6,0,0,0,0.0
1,0.113370079,42,0,0.4041489629999999,4000.0,8,0,2,0,2.0
1,0.0,33,0,0.549556036,4166.0,7,0,2,0,0.0
1,0.62183085,38,0,0.04834199,12514.0,4,0,0,1,2.0
1,0.66553275,50,0,0.3804511279999999,7314.0,7,0,0,0,2.0
1,0.295722446,48,0,0.48621249,9863.0,15,0,3,0,0.0
1,0.0,58,0,0.265625,1279.0,8,0,0,0,0.0
1,0.227626598,55,0,0.3829291039999999,8575.0,10,0,3,0,1.0
1,0.008420792,59,2,0.468645865,3300.0,13,0,1,1,1.0
1,0.010744674,45,0,0.256572029,950.0,4,0,0,0,2.0
1,0.071226955,54,0,0.1876193069999999,11000.0,15,0,2,0,1.0
1,0.118109998,78,2,0.077307564,3000.0,9,0,0,1,0.0
1,0.4548531,35,1,0.658963148,1600.0,5,0,1,0,0.0
1,0.050058999,70,0,0.2531547269999999,5150.0,7,0,0,0,0.0
1,0.9999999,41,0,0.0,5352.0,0,1,0,0,0.0
1,0.924520562,52,2,0.607856892,2850.0,7,0,1,0,2.0
1,0.0,22,0,0.106642291,1640.0,3,0,0,0,0.0
1,0.014898237,63,0,0.1086956519999999,3311.0,4,0,0,0,0.0
1,0.15816016,44,0,0.130207094,4200.0,4,0,0,0,0.0
1,0.1897922889999999,44,0,0.057346454,2946.0,3,0,0,0,3.0
1,0.127946946,29,0,0.219911147,4951.0,11,0,0,0,0.0
1,0.027632873,80,0,0.213413555,5650.0,7,0,1,0,0.0
1,0.00060323,66,0,0.005189029,10791.0,6,0,0,0,0.0
1,0.985432734,50,1,0.068620919,1500.0,1,0,0,0,0.0
1,0.0063527919999999,54,0,0.5383956120000001,5833.0,12,0,1,0,3.0
1,0.14421267,67,1,0.424036005,8220.0,10,0,2,1,1.0
1,0.4243939020000001,68,0,0.009676795,5166.0,3,0,0,0,1.0
1,0.003114197,77,0,0.002101392,15227.0,6,0,0,0,1.0
1,0.014814266,48,0,0.260568261,10100.0,5,0,1,0,2.0
1,0.147164668,49,0,0.358807979,4160.0,9,0,0,0,0.0
1,0.114888628,38,0,0.260199005,2009.0,7,0,0,0,1.0
1,0.270065566,44,0,0.483103379,5000.0,14,0,1,0,1.0
1,0.0,40,0,0.134986501,10000.0,5,0,1,0,3.0
1,0.053784945,29,0,0.188911427,7394.0,11,0,0,0,1.0
1,0.585307596,68,1,0.762542403,5600.0,11,0,1,0,0.0
1,0.533001801,53,0,0.295407407,6749.0,15,0,1,0,0.0
0,0.9999999,27,0,0.115830116,1553.0,1,0,0,0,1.0
1,0.124641675,56,0,0.286718354,13800.0,8,0,1,0,0.0
1,0.0,50,0,0.086956522,5335.0,4,0,0,0,0.0
1,0.037845572,53,0,0.682432432,1775.0,8,0,1,0,1.0
1,0.078474137,31,2,0.268060995,12000.0,7,0,1,0,0.0
1,0.625867099,57,0,0.500767406,14333.0,15,0,2,0,0.0
1,0.122072228,41,0,0.638133333,3749.0,9,0,1,0,1.0
1,0.0,81,0,0.296925769,4000.0,6,0,1,0,0.0
1,0.0,77,1,0.0,4000.0,7,0,0,0,0.0
1,0.8979216309999999,80,0,0.240199947,3800.0,8,0,0,0,0.0
1,0.5973031670000001,39,0,0.554311074,9463.0,10,0,3,0,3.0
1,0.344083651,53,0,0.118710775,9400.0,8,0,0,0,1.0
1,0.066747133,63,0,0.017888307,4583.0,4,0,0,0,0.0
1,0.9999999,50,0,0.427786107,2000.0,2,0,1,0,0.0
1,0.004781839,72,0,0.077728104,9841.0,18,0,1,0,0.0
1,0.1930344889999999,49,0,0.588718315,2800.0,9,0,1,0,0.0
